"","Chr","Start","ID","Gene","bp_cum"
"9202",5,88883328,"ENSG00000248309","MEF2C-AS1",9202
"9203",5,89466537,"ENSG00000250831","AC074131.1",9203
"9204",5,89581209,"ENSG00000250437","LINC02161",9204
"9205",5,89900664,"ENSG00000214942","AC008448.1",9205
"9206",5,89944910,"ENSG00000249265","AC113167.1",9206
"9207",5,90353037,"ENSG00000253321","AC099554.1",9207
"9208",5,90392261,"ENSG00000153140","CETN3",9208
"9209",5,90458203,"ENSG00000176055","MBLAC2",9209
"9210",5,90471748,"ENSG00000113356","POLR3G",9210
"9211",5,90515611,"ENSG00000176018","LYSMD3",9211
"9212",5,90529344,"ENSG00000164199","ADGRV1",9212
"9213",5,91223419,"ENSG00000212930","AC093281.1",9213
"9214",5,91226475,"ENSG00000251093","AC093281.2",9214
"9215",5,91280097,"ENSG00000234292","AC123595.1",9215
"9216",5,91303029,"ENSG00000248323","LUCAT1",9216
"9217",5,91313057,"ENSG00000271762","AC123595.2",9217
"9218",5,91355380,"ENSG00000241059","AC008799.2",9218
"9219",5,91368724,"ENSG00000113369","ARRDC3",9219
"9220",5,91380349,"ENSG00000281357","ARRDC3-AS1",9220
"9221",5,92082597,"ENSG00000250049","AC114316.2",9221
"9222",5,92329230,"ENSG00000248864","AC114316.1",9222
"9223",5,92410256,"ENSG00000249776","AC124854.1",9223
"9224",5,92654848,"ENSG00000249169","AC026780.1",9224
"9225",5,92675956,"ENSG00000249984","AC026780.2",9225
"9226",5,92826255,"ENSG00000248588","AC008517.1",9226
"9227",5,92907180,"ENSG00000248528","LINC02058",9227
"9228",5,93019663,"ENSG00000251361","AC012625.1",9228
"9229",5,93409359,"ENSG00000237187","NR2F1-AS1",9229
"9230",5,93583224,"ENSG00000175745","NR2F1",9230
"9231",5,93618069,"ENSG00000113391","FAM172A",9231
"9232",5,93733220,"ENSG00000248483","POU5F2",9232
"9233",5,93741640,"ENSG00000272406","AC108102.1",9233
"9234",5,94152966,"ENSG00000185261","KIAA0825",9234
"9235",5,94618347,"ENSG00000133302","SLF1",9235
"9236",5,94703741,"ENSG00000175471","MCTP1",9236
"9237",5,94788789,"ENSG00000249175","AC008534.1",9237
"9238",5,94979151,"ENSG00000249545","AC012312.1",9238
"9239",5,95391344,"ENSG00000153347","FAM81B",9239
"9240",5,95463895,"ENSG00000198677","TTC37",9240
"9241",5,95555074,"ENSG00000164291","ARSK",9241
"9242",5,95620078,"ENSG00000178015","GPR150",9242
"9243",5,95646754,"ENSG00000175449","RFESD",9243
"9244",5,95652181,"ENSG00000145757","SPATA9",9244
"9245",5,95701249,"ENSG00000250240","AC008840.1",9245
"9246",5,95713522,"ENSG00000164292","RHOBTB3",9246
"9247",5,95751319,"ENSG00000173221","GLRX",9247
"9248",5,95835943,"ENSG00000251409","AC008592.4",9248
"9249",5,95849309,"ENSG00000272021","AC008592.5",9249
"9250",5,95852232,"ENSG00000236882","LINC01554",9250
"9251",5,95885098,"ENSG00000118985","ELL2",9251
"9252",5,95962001,"ENSG00000251314","AC104123.1",9252
"9253",5,95964999,"ENSG00000250955","AC008592.2",9253
"9254",5,96050115,"ENSG00000250551","MIR583HG",9254
"9255",5,96213346,"ENSG00000249746","AC099509.1",9255
"9256",5,96247776,"ENSG00000250158","AC099509.2",9256
"9257",5,96390415,"ENSG00000175426","PCSK1",9257
"9258",5,96525267,"ENSG00000153113","CAST",9258
"9259",5,96741079,"ENSG00000249180","AC020900.1",9259
"9260",5,96760810,"ENSG00000164307","ERAP1",9260
"9261",5,96784777,"ENSG00000248734","AC008906.1",9261
"9262",5,96804353,"ENSG00000272109","AC008906.2",9262
"9263",5,96814028,"ENSG00000247121","AC009126.1",9263
"9264",5,96875939,"ENSG00000164308","ERAP2",9264
"9265",5,96935394,"ENSG00000113441","LNPEP",9265
"9266",5,97089075,"ENSG00000251513","LIX1-AS1",9266
"9267",5,97091867,"ENSG00000145721","LIX1",9267
"9268",5,97160867,"ENSG00000058729","RIOK2",9268
"9269",5,97188090,"ENSG00000248758","AC008883.1",9269
"9270",5,97223371,"ENSG00000251054","AC008883.2",9270
"9271",5,97504696,"ENSG00000250331","LINC01340",9271
"9272",5,97881420,"ENSG00000248202","LINC02234",9272
"9273",5,98086260,"ENSG00000248901","LINC01846",9273
"9274",5,98768650,"ENSG00000174136","RGMB",9274
"9275",5,98769618,"ENSG00000246763","RGMB-AS1",9275
"9276",5,98792861,"ENSG00000279232","AC008522.1",9276
"9277",5,98853985,"ENSG00000153922","CHD1",9277
"9278",5,98929171,"ENSG00000248489","LINC02062",9278
"9279",5,99549432,"ENSG00000249515","LINC02113",9279
"9280",5,100401441,"ENSG00000249787","AC113385.1",9280
"9281",5,100449754,"ENSG00000247877","AC021086.1",9281
"9282",5,100535305,"ENSG00000174132","FAM174A",9282
"9283",5,100654112,"ENSG00000250806","AC027315.1",9283
"9284",5,100806935,"ENSG00000113532","ST8SIA4",9284
"9285",5,102144077,"ENSG00000248261","AC008948.1",9285
"9286",5,102233986,"ENSG00000173930","SLCO4C1",9286
"9287",5,102371782,"ENSG00000205359","SLCO6A1",9287
"9288",5,102500541,"ENSG00000249017","AC094108.1",9288
"9289",5,102581368,"ENSG00000250958","LINC00492",9289
"9290",5,102605635,"ENSG00000247402","AC099487.1",9290
"9291",5,102609156,"ENSG00000250682","LINC00491",9291
"9292",5,102753981,"ENSG00000145730","PAM",9292
"9293",5,103086000,"ENSG00000145723","GIN1",9293
"9294",5,103120149,"ENSG00000145725","PPIP5K2",9294
"9295",5,103246048,"ENSG00000248203","AC011362.1",9295
"9296",5,103258702,"ENSG00000181751","C5orf30",9296
"9297",5,103408941,"ENSG00000250567","AC010406.1",9297
"9298",5,103528434,"ENSG00000248757","LINC02115",9298
"9299",5,103548855,"ENSG00000112874","NUDT12",9299
"9300",5,104079911,"ENSG00000251026","LINC02163",9300
"9301",5,104383298,"ENSG00000251574","AC099520.1",9301
"9302",5,104773641,"ENSG00000253776","AC099520.2",9302
"9303",5,104917492,"ENSG00000253584","AC091987.1",9303
"9304",5,106815197,"ENSG00000251027","LINC01950",9304
"9305",5,107376889,"ENSG00000184349","EFNA5",9305
"9306",5,107699835,"ENSG00000249959","AC024587.2",9306
"9307",5,107859035,"ENSG00000145743","FBXL17",9307
"9308",5,108727825,"ENSG00000272523","LINC01023",9308
"9309",5,108747822,"ENSG00000151422","FER",9309
"9310",5,108818041,"ENSG00000250383","AC008871.1",9310
"9311",5,109237120,"ENSG00000249476","AC008467.1",9311
"9312",5,109334709,"ENSG00000198961","PJA2",9312
"9313",5,109467353,"ENSG00000251367","AC091917.3",9313
"9314",5,109470843,"ENSG00000248876","AC091917.2",9314
"9315",5,109497877,"ENSG00000248440","AC091917.1",9315
"9316",5,109687802,"ENSG00000271849","AC012603.1",9316
"9317",5,109689366,"ENSG00000112893","MAN2A1",9317
"9318",5,109883182,"ENSG00000254106","LINC01848",9318
"9319",5,110289233,"ENSG00000186952","TMEM232",9319
"9320",5,110738136,"ENSG00000164209","SLC25A46",9320
"9321",5,110970951,"ENSG00000248428","AC010395.1",9321
"9322",5,111070062,"ENSG00000145777","TSLP",9322
"9323",5,111076921,"ENSG00000253613","AC008572.1",9323
"9324",5,111091716,"ENSG00000134987","WDR36",9324
"9325",5,111223653,"ENSG00000152495","CAMK4",9325
"9326",5,111265809,"ENSG00000249318","AC010468.2",9326
"9327",5,111277517,"ENSG00000248268","AC010275.1",9327
"9328",5,111496033,"ENSG00000164211","STARD4",9328
"9329",5,111512226,"ENSG00000246859","STARD4-AS1",9329
"9330",5,111662621,"ENSG00000134986","NREP",9330
"9331",5,111912508,"ENSG00000250095","NREP-AS1",9331
"9332",5,112142441,"ENSG00000129595","EPB41L4A",9332
"9333",5,112160526,"ENSG00000224032","EPB41L4A-AS1",9333
"9334",5,112173570,"ENSG00000250882","AC010261.1",9334
"9335",5,112192020,"ENSG00000251187","AC010261.2",9335
"9336",5,112228283,"ENSG00000251076","AC104126.1",9336
"9337",5,112419583,"ENSG00000278921","EPB41L4A-DT",9337
"9338",5,112628436,"ENSG00000250358","LINC02200",9338
"9339",5,112707498,"ENSG00000134982","APC",9339
"9340",5,112827213,"ENSG00000258864","AC008575.1",9340
"9341",5,112861188,"ENSG00000153037","SRP19",9341
"9342",5,112876379,"ENSG00000129625","REEP5",9342
"9343",5,112976702,"ENSG00000172795","DCP2",9343
"9344",5,113022099,"ENSG00000171444","MCC",9344
"9345",5,113323028,"ENSG00000232633","AC079465.1",9345
"9346",5,113432554,"ENSG00000212122","TSSK1B",9346
"9347",5,113513683,"ENSG00000047188","YTHDC2",9347
"9348",5,114056006,"ENSG00000251628","AC106789.1",9348
"9349",5,114360945,"ENSG00000080709","KCNN2",9349
"9350",5,114488997,"ENSG00000246316","AC010230.1",9350
"9351",5,114576041,"ENSG00000251542","LINC01957",9351
"9352",5,115031273,"ENSG00000251132","AC094104.2",9352
"9353",5,115087892,"ENSG00000250242","AC094104.1",9353
"9354",5,115124762,"ENSG00000152503","TRIM36",9354
"9355",5,115188563,"ENSG00000249791","AC008494.2",9355
"9356",5,115204012,"ENSG00000164219","PGGT1B",9356
"9357",5,115262505,"ENSG00000271797","AC008494.3",9357
"9358",5,115267188,"ENSG00000164221","CCDC112",9358
"9359",5,115520908,"ENSG00000145780","FEM1C",9359
"9360",5,115578642,"ENSG00000251201","TMED7-TICAM2",9360
"9361",5,115578650,"ENSG00000243414","TICAM2",9361
"9362",5,115602057,"ENSG00000249249","AC010226.1",9362
"9363",5,115613508,"ENSG00000134970","TMED7",9363
"9364",5,115691462,"ENSG00000249021","AC008549.2",9364
"9365",5,115755644,"ENSG00000248709","AC008549.1",9365
"9366",5,115804733,"ENSG00000129596","CDO1",9366
"9367",5,115828200,"ENSG00000145782","ATG12",9367
"9368",5,115841481,"ENSG00000177879","AP3S1",9368
"9369",5,115962454,"ENSG00000172901","LVRN",9369
"9370",5,116032324,"ENSG00000268223","ARL14EPL",9370
"9371",5,116078110,"ENSG00000272265","AC034236.3",9371
"9372",5,116083807,"ENSG00000271918","AC034236.2",9372
"9373",5,116084991,"ENSG00000145781","COMMD10",9373
"9374",5,116302354,"ENSG00000250015","AC018752.1",9374
"9375",5,116443616,"ENSG00000092421","SEMA6A",9375
"9376",5,116447547,"ENSG00000248445","SEMA6A-AS1",9376
"9377",5,116574482,"ENSG00000249167","SEMA6A-AS2",9377
"9378",5,116742991,"ENSG00000251311","LINC02214",9378
"9379",5,116820993,"ENSG00000249150","AC010267.1",9379
"9380",5,117031200,"ENSG00000250949","AC093534.2",9380
"9381",5,117415509,"ENSG00000248663","LINC00992",9381
"9382",5,117925008,"ENSG00000249797","LINC02147",9382
"9383",5,118282575,"ENSG00000250427","LINC02148",9383
"9384",5,118468156,"ENSG00000250891","LINC02208",9384
"9385",5,118575575,"ENSG00000249551","LINC02216",9385
"9386",5,118596188,"ENSG00000249128","LINC02215",9386
"9387",5,118760474,"ENSG00000249426","AC093206.1",9387
"9388",5,118837322,"ENSG00000169570","DTWD2",9388
"9389",5,119006347,"ENSG00000249494","AC008629.1",9389
"9390",5,119037772,"ENSG00000172869","DMXL1",9390
"9391",5,119268692,"ENSG00000145779","TNFAIP8",9391
"9392",5,119452443,"ENSG00000133835","HSD17B4",9392
"9393",5,119629559,"ENSG00000164334","FAM170A",9393
"9394",5,120245448,"ENSG00000251293","AC008574.1",9394
"9395",5,120345907,"ENSG00000261036","AC113418.1",9395
"9396",5,120464278,"ENSG00000184838","PRR16",9396
"9397",5,120781218,"ENSG00000248927","AC114284.1",9397
"9398",5,121199704,"ENSG00000229855","AC008568.1",9398
"9399",5,121851955,"ENSG00000181867","FTMT",9399
"9400",5,121961961,"ENSG00000151304","SRFBP1",9400
"9401",5,122063195,"ENSG00000113083","LOX",9401
"9402",5,122128762,"ENSG00000247311","AC010255.1",9402
"9403",5,122129513,"ENSG00000164185","ZNF474",9403
"9404",5,122129622,"ENSG00000250803","AC010255.3",9404
"9405",5,122154496,"ENSG00000249610","AC010255.2",9405
"9406",5,122311297,"ENSG00000272139","AC113349.2",9406
"9407",5,122311354,"ENSG00000064692","SNCAIP",9407
"9408",5,122321291,"ENSG00000249621","AC113349.1",9408
"9409",5,122369762,"ENSG00000249916","AC119150.1",9409
"9410",5,122436497,"ENSG00000250328","AC022101.1",9410
"9411",5,122628952,"ENSG00000251538","LINC02201",9411
"9412",5,122774996,"ENSG00000205302","SNX2",9412
"9413",5,122843439,"ENSG00000064652","SNX24",9413
"9414",5,123023250,"ENSG00000168938","PPIC",9414
"9415",5,123036271,"ENSG00000249996","AC106786.2",9415
"9416",5,123087248,"ENSG00000223652","AC106786.1",9416
"9417",5,123089121,"ENSG00000061455","PRDM6",9417
"9418",5,123344885,"ENSG00000168944","CEP120",9418
"9419",5,123512099,"ENSG00000151292","CSNK1G3",9419
"9420",5,124059794,"ENSG00000253807","LINC01170",9420
"9421",5,124395603,"ENSG00000251421","AC016556.1",9421
"9422",5,124455373,"ENSG00000248600","AC025465.2",9422
"9423",5,124459912,"ENSG00000251214","AC025465.4",9423
"9424",5,124469591,"ENSG00000250438","AC025465.3",9424
"9425",5,124492775,"ENSG00000248296","AC025465.1",9425
"9426",5,124636913,"ENSG00000168916","ZNF608",9426
"9427",5,124707827,"ENSG00000249112","AC112196.1",9427
"9428",5,124808981,"ENSG00000260192","LINC02240",9428
"9429",5,124829472,"ENSG00000248443","AC109464.1",9429
"9430",5,124868972,"ENSG00000249261","AC109464.2",9430
"9431",5,125376828,"ENSG00000250402","AC109471.1",9431
"9432",5,126076800,"ENSG00000248752","AC010235.1",9432
"9433",5,126179577,"ENSG00000248107","LINC02039",9433
"9434",5,126360132,"ENSG00000155324","GRAMD2B",9434
"9435",5,126433505,"ENSG00000250602","AC093535.1",9435
"9436",5,126531200,"ENSG00000164904","ALDH7A1",9436
"9437",5,126600268,"ENSG00000164902","PHAX",9437
"9438",5,126631722,"ENSG00000196900","TEX43",9438
"9439",5,126751963,"ENSG00000251072","LMNB1-DT",9439
"9440",5,126776623,"ENSG00000113368","LMNB1",9440
"9441",5,126867714,"ENSG00000173926","MARCH3",9441
"9442",5,127042558,"ENSG00000164241","C5orf63",9442
"9443",5,127215159,"ENSG00000283897","AC011416.3",9443
"9444",5,127290831,"ENSG00000145794","MEGF10",9444
"9445",5,127478295,"ENSG00000271766","AC010424.2",9445
"9446",5,127517609,"ENSG00000164244","PRRC1",9446
"9447",5,127588746,"ENSG00000282925","AC010424.3",9447
"9448",5,127649044,"ENSG00000205279","CTXN3",9448
"9449",5,127651693,"ENSG00000248799","AC022118.1",9449
"9450",5,127703389,"ENSG00000230561","CCDC192",9450
"9451",5,127838486,"ENSG00000250603","AC068658.1",9451
"9452",5,127940426,"ENSG00000245937","LINC01184",9452
"9453",5,128083766,"ENSG00000064651","SLC12A2",9453
"9454",5,128257909,"ENSG00000138829","FBN2",9454
"9455",5,128538013,"ENSG00000113396","SLC27A6",9455
"9456",5,129094751,"ENSG00000066583","ISOC1",9456
"9457",5,129459559,"ENSG00000249421","ADAMTS19-AS1",9457
"9458",5,129460265,"ENSG00000145808","ADAMTS19",9458
"9459",5,129500361,"ENSG00000251680","AC008591.1",9459
"9460",5,129748079,"ENSG00000186367","KIAA1024L",9460
"9461",5,129904472,"ENSG00000198108","CHSY3",9461
"9462",5,131159027,"ENSG00000169567","HINT1",9462
"9463",5,131170810,"ENSG00000186687","LYRM7",9463
"9464",5,131245493,"ENSG00000158985","CDC42SE2",9464
"9465",5,131423921,"ENSG00000158987","RAPGEF6",9465
"9466",5,131425891,"ENSG00000273217","AC008695.1",9466
"9467",5,131641714,"ENSG00000217128","FNIP1",9467
"9468",5,131806993,"ENSG00000239642","MEIKIN",9468
"9469",5,131807143,"ENSG00000281938","AC026398.1",9469
"9470",5,131944408,"ENSG00000234758","AC034228.3",9470
"9471",5,131949973,"ENSG00000164398","ACSL6",9471
"9472",5,132003592,"ENSG00000223548","AC034228.1",9472
"9473",5,132011448,"ENSG00000231585","AC034228.2",9473
"9474",5,132060529,"ENSG00000164399","IL3",9474
"9475",5,132073790,"ENSG00000164400","CSF2",9475
"9476",5,132179234,"ENSG00000224015","AC063976.1",9476
"9477",5,132184876,"ENSG00000237714","P4HA2-AS1",9477
"9478",5,132191838,"ENSG00000072682","P4HA2",9478
"9479",5,132257671,"ENSG00000131435","PDLIM4",9479
"9480",5,132294443,"ENSG00000197208","SLC22A4",9480
"9481",5,132369752,"ENSG00000197375","SLC22A5",9481
"9482",5,132410832,"ENSG00000283782","AC116366.3",9482
"9483",5,132419416,"ENSG00000238160","AC116366.2",9483
"9484",5,132468890,"ENSG00000234290","AC116366.1",9484
"9485",5,132481609,"ENSG00000125347","IRF1",9485
"9486",5,132541444,"ENSG00000113525","IL5",9486
"9487",5,132556019,"ENSG00000113522","RAD50",9487
"9488",5,132630589,"ENSG00000223442","TH2LCRR",9488
"9489",5,132656263,"ENSG00000169194","IL13",9489
"9490",5,132673986,"ENSG00000113520","IL4",9490
"9491",5,132688681,"ENSG00000230612","AC004039.1",9491
"9492",5,132692628,"ENSG00000131437","KIF3A",9492
"9493",5,132747445,"ENSG00000205089","CCNI2",9493
"9494",5,132750817,"ENSG00000164402","SEPT8",9494
"9495",5,132813587,"ENSG00000198944","SOWAHA",9495
"9496",5,132817248,"ENSG00000272203","AC004775.1",9496
"9497",5,132822141,"ENSG00000164403","SHROOM1",9497
"9498",5,132861181,"ENSG00000164404","GDF9",9498
"9499",5,132866560,"ENSG00000164405","UQCRQ",9499
"9500",5,132872322,"ENSG00000164406","LEAP2",9500
"9501",5,132875379,"ENSG00000072364","AFF4",9501
"9502",5,132963770,"ENSG00000272023","AC010240.3",9502
"9503",5,132996985,"ENSG00000155329","ZCCHC10",9503
"9504",5,133051962,"ENSG00000170606","HSPA4",9504
"9505",5,133111055,"ENSG00000251616","AC113410.2",9505
"9506",5,133160438,"ENSG00000248245","AC010307.2",9506
"9507",5,133196455,"ENSG00000053108","FSTL4",9507
"9508",5,133243764,"ENSG00000249478","AC010307.3",9508
"9509",5,133256492,"ENSG00000250244","AC010307.4",9509
"9510",5,133387773,"ENSG00000250409","AC010608.1",9510
"9511",5,133913677,"ENSG00000249073","WSPAR",9511
"9512",5,133955502,"ENSG00000113583","C5orf15",9512
"9513",5,133971915,"ENSG00000213585","VDAC1",9513
"9514",5,134005147,"ENSG00000271737","AC008608.2",9514
"9515",5,134114711,"ENSG00000081059","TCF7",9515
"9516",5,134148935,"ENSG00000113558","SKP1",9516
"9517",5,134167170,"ENSG00000272772","AC104109.3",9517
"9518",5,134194334,"ENSG00000113575","PPP2CA",9518
"9519",5,134226410,"ENSG00000270177","AC104109.2",9519
"9520",5,134286350,"ENSG00000006837","CDKL3",9520
"9521",5,134371179,"ENSG00000119048","UBE2B",9521
"9522",5,134399495,"ENSG00000248559","AC109454.2",9522
"9523",5,134402087,"ENSG00000237190","CDKN2AIPNL",9523
"9524",5,134429051,"ENSG00000250564","AC109454.3",9524
"9525",5,134436711,"ENSG00000250994","AC005355.1",9525
"9526",5,134506552,"ENSG00000251169","LINC01843",9526
"9527",5,134524312,"ENSG00000043143","JADE2",9527
"9528",5,134601144,"ENSG00000152700","SAR1B",9528
"9529",5,134648789,"ENSG00000113615","SEC24A",9529
"9530",5,134738501,"ENSG00000164615","CAMLG",9530
"9531",5,134758771,"ENSG00000145833","DDX46",9531
"9532",5,134845680,"ENSG00000181904","C5orf24",9532
"9533",5,134873803,"ENSG00000113621","TXNDC15",9533
"9534",5,134904906,"ENSG00000132570","PCBD2",9534
"9535",5,134967906,"ENSG00000152705","CATSPER3",9535
"9536",5,135027735,"ENSG00000069011","PITX1",9536
"9537",5,135033280,"ENSG00000224186","C5orf66",9537
"9538",5,135034521,"ENSG00000277619","AC008406.3",9538
"9539",5,135038831,"ENSG00000249082","C5orf66-AS1",9539
"9540",5,135120526,"ENSG00000248753","AC008406.2",9540
"9541",5,135124380,"ENSG00000248482","AC008406.1",9541
"9542",5,135236234,"ENSG00000249647","C5orf66-AS2",9542
"9543",5,135333900,"ENSG00000113648","H2AFY",9543
"9544",5,135399280,"ENSG00000270021","AC026691.1",9544
"9545",5,135444214,"ENSG00000251380","DCANP1",9545
"9546",5,135444218,"ENSG00000255833","TIFAB",9546
"9547",5,135450613,"ENSG00000249639","AC022092.1",9547
"9548",5,135534282,"ENSG00000181965","NEUROG1",9548
"9549",5,135559577,"ENSG00000250167","AC034206.1",9549
"9550",5,135570679,"ENSG00000145824","CXCL14",9550
"9551",5,135579202,"ENSG00000145832","SLC25A48",9551
"9552",5,135648584,"ENSG00000251045","LINC01959",9552
"9553",5,135892246,"ENSG00000145839","IL9",9553
"9554",5,135897637,"ENSG00000254239","AC002428.2",9554
"9555",5,135900353,"ENSG00000253927","AC002428.1",9555
"9556",5,135922279,"ENSG00000145826","LECT2",9556
"9557",5,136028895,"ENSG00000120708","TGFBI",9557
"9558",5,136129507,"ENSG00000164621","SMAD5-AS1",9558
"9559",5,136132845,"ENSG00000113658","SMAD5",9559
"9560",5,136191468,"ENSG00000271824","SMIM32",9560
"9561",5,136213320,"ENSG00000069018","TRPC7",9561
"9562",5,136214048,"ENSG00000248211","TRPC7-AS1",9562
"9563",5,136303757,"ENSG00000250947","TRPC7-AS2",9563
"9564",5,136376348,"ENSG00000279240","AC063980.1",9564
"9565",5,136466677,"ENSG00000249803","AC112178.1",9565
"9566",5,136734927,"ENSG00000250284","AC109439.2",9566
"9567",5,136975298,"ENSG00000152377","SPOCK1",9567
"9568",5,137617500,"ENSG00000146021","KLHL3",9568
"9569",5,137745651,"ENSG00000177733","HNRNPA0",9569
"9570",5,137761546,"ENSG00000270697","AC106791.2",9570
"9571",5,137814333,"ENSG00000250159","AC106791.1",9571
"9572",5,137867791,"ENSG00000120729","MYOT",9572
"9573",5,137887968,"ENSG00000078795","PKD2L2",9573
"9574",5,137937960,"ENSG00000031003","FAM13B",9574
"9575",5,138032774,"ENSG00000246323","AC113382.1",9575
"9576",5,138039199,"ENSG00000250260","AC113382.2",9576
"9577",5,138083892,"ENSG00000061492","WNT8A",9577
"9578",5,138115172,"ENSG00000112981","NME5",9578
"9579",5,138139766,"ENSG00000112983","BRD8",9579
"9580",5,138178719,"ENSG00000112984","KIF20A",9580
"9581",5,138187648,"ENSG00000094880","CDC23",9581
"9582",5,138252379,"ENSG00000146013","GFRA3",9582
"9583",5,138285265,"ENSG00000158402","CDC25C",9583
"9584",5,138331935,"ENSG00000120709","FAM53C",9584
"9585",5,138347027,"ENSG00000249971","AC104116.1",9585
"9586",5,138352596,"ENSG00000120733","KDM3B",9586
"9587",5,138439017,"ENSG00000132563","REEP2",9587
"9588",5,138465490,"ENSG00000120738","EGR1",9588
"9589",5,138506095,"ENSG00000120705","ETF1",9589
"9590",5,138554882,"ENSG00000113013","HSPA9",9590
"9591",5,138610967,"ENSG00000044115","CTNNA1",9591
"9592",5,138744434,"ENSG00000253404","AC034243.1",9592
"9593",5,138868923,"ENSG00000146006","LRRTM2",9593
"9594",5,138946720,"ENSG00000120725","SIL1",9594
